timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-19 18:02:09,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log mode set to SUMMARY
2026-05-19 18:02:10,1,B,LORA_STALE,100,100,999,0,208,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,0,0,0,"road empty, settling",true_negative,B STATUS | far=999.0cm/FREE | near=208.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:11:24,555.5,A,LORA_RADIO,100,100,74.4,1,50.5,1,45,25,20,37,25,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,LORA,Q=25;RQ=20,-107,0.7,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=74.4cm/OCC | near=50.5cm/OCC | thresholds=100.0/100.0 | localQ=25 | remoteQ=20 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19 18:11:25,556,B,LORA_RADIO,100,100,70.8,1,18.5,1,,21,3,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=70.8cm/OCC | near=18.5cm/OCC | thresholds=100.0/100.0 | localQ=21 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:25,556.5,A,LORA_RADIO,100,100,69.5,1,22,1,45,24,21,37,25,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=24;RQ=21,-110,7.9,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=69.5cm/OCC | near=22.0cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=21 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:26,557,B,LORA_RADIO,100,100,58.7,1,34.1,1,,22,3,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=58.7cm/OCC | near=34.1cm/OCC | thresholds=100.0/100.0 | localQ=22 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:26,557.5,A,LORA_RADIO,100,100,999,0,36.9,1,46,24,22,37,25,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=24;RQ=22,-91,-2.8,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=999.0cm/FREE | near=36.9cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=22 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:27,558,B,LORA_RADIO,100,100,71.5,1,23.1,1,,23,3,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=71.5cm/OCC | near=23.1cm/OCC | thresholds=100.0/100.0 | localQ=23 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:27,558.5,A,LORA_RADIO,100,100,55.1,1,24.3,1,47,24,23,38,25,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,LORA,Q=24;RQ=23,-90,-3.8,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=55.1cm/OCC | near=24.3cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=23 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19 18:11:28,559,B,LORA_RADIO,100,100,73,1,48.3,1,,24,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=73.0cm/OCC | near=48.3cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:28,559.5,A,LORA_RADIO,100,100,49.9,1,21.7,1,49,25,24,38,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=25;RQ=24,-90,7.9,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=49.9cm/OCC | near=21.7cm/OCC | thresholds=100.0/100.0 | localQ=25 | remoteQ=24 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:29,560,B,LORA_RADIO,100,100,79.2,1,51.7,1,,24,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=79.2cm/OCC | near=51.7cm/OCC | thresholds=100.0/100.0 | localQ=24 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:29,560.5,A,LORA_RADIO,100,100,999,0,54,1,50,26,24,38,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=26;RQ=24,-94,-1.9,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=999.0cm/FREE | near=54.0cm/OCC | thresholds=100.0/100.0 | localQ=26 | remoteQ=24 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:30,561,B,LORA_RADIO,100,100,41.2,1,40.7,1,,23,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=41.2cm/OCC | near=40.7cm/OCC | thresholds=100.0/100.0 | localQ=23 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:30,561.5,A,LORA_RADIO,100,100,70.4,1,18.1,1,50,27,23,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=27;RQ=23,-112,2.2,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=70.4cm/OCC | near=18.1cm/OCC | thresholds=100.0/100.0 | localQ=27 | remoteQ=23 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:31,562,B,LORA_RADIO,100,100,41,1,27.5,1,,22,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=41.0cm/OCC | near=27.5cm/OCC | thresholds=100.0/100.0 | localQ=22 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:31,562.5,A,LORA_RADIO,100,100,46.2,1,38.7,1,50,28,22,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=28;RQ=22,-113,2.8,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=46.2cm/OCC | near=38.7cm/OCC | thresholds=100.0/100.0 | localQ=28 | remoteQ=22 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:32,563,B,LORA_RADIO,100,100,48.6,1,50.5,1,,22,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=48.6cm/OCC | near=50.5cm/OCC | thresholds=100.0/100.0 | localQ=22 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:32,563.5,A,LORA_RADIO,100,100,76.6,1,25.7,1,50,29,22,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=22,-108,-3.7,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=76.6cm/OCC | near=25.7cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=22 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:33,564,B,LORA_RADIO,100,100,80.9,1,37.3,1,,22,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=80.9cm/OCC | near=37.3cm/OCC | thresholds=100.0/100.0 | localQ=22 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:33,564.5,A,LORA_RADIO,100,100,49.2,1,53.4,1,50,29,22,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=22,-106,0.8,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=49.2cm/OCC | near=53.4cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=22 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:34,565,B,LORA_RADIO,100,100,41.4,1,31.2,1,,22,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=41.4cm/OCC | near=31.2cm/OCC | thresholds=100.0/100.0 | localQ=22 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:34,565.5,A,LORA_RADIO,100,100,71.5,1,24.9,1,50,29,22,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=22,-89,-1.9,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=71.5cm/OCC | near=24.9cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=22 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:35,566,B,LORA_RADIO,100,100,85.4,1,55.2,1,,21,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=85.4cm/OCC | near=55.2cm/OCC | thresholds=100.0/100.0 | localQ=21 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:35,566.5,A,LORA_RADIO,100,100,72,1,28.1,1,50,29,21,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=21,-109,6.7,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=72.0cm/OCC | near=28.1cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=21 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:36,567,B,LORA_RADIO,100,100,41.4,1,41.9,1,,21,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=41.4cm/OCC | near=41.9cm/OCC | thresholds=100.0/100.0 | localQ=21 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:36,567.5,A,LORA_RADIO,100,100,71.5,1,43.2,1,50,29,21,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=21,-89,-1.7,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=71.5cm/OCC | near=43.2cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=21 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:37,568,B,LORA_RADIO,100,100,62.4,1,39.4,1,,20,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=62.4cm/OCC | near=39.4cm/OCC | thresholds=100.0/100.0 | localQ=20 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:37,568.5,A,LORA_RADIO,100,100,73.3,1,20.1,1,49,29,20,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=20,-92,9.4,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=73.3cm/OCC | near=20.1cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=20 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:38,569,B,LORA_RADIO,100,100,58.7,1,22,1,,20,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=58.7cm/OCC | near=22.0cm/OCC | thresholds=100.0/100.0 | localQ=20 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:38,569.5,A,LORA_RADIO,100,100,78.6,1,28.3,1,49,29,20,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=20,-90,6.1,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=78.6cm/OCC | near=28.3cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=20 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:39,570,B,LORA_RADIO,100,100,71.9,1,17.5,1,,19,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=71.9cm/OCC | near=17.5cm/OCC | thresholds=100.0/100.0 | localQ=19 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:39,570.5,A,LORA_RADIO,100,100,79.4,1,21.1,1,48,29,19,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=19,-106,-2.4,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=79.4cm/OCC | near=21.1cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=19 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:40,571,B,LORA_RADIO,100,100,46.6,1,37.1,1,,19,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=46.6cm/OCC | near=37.1cm/OCC | thresholds=100.0/100.0 | localQ=19 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:40,571.5,A,LORA_RADIO,100,100,49.2,1,34.1,1,48,29,19,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=19,-89,-0.7,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=49.2cm/OCC | near=34.1cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=19 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:41,572,B,LORA_RADIO,100,100,66.8,1,42.1,1,,18,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=66.8cm/OCC | near=42.1cm/OCC | thresholds=100.0/100.0 | localQ=18 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:41,572.5,A,LORA_RADIO,100,100,40.4,1,23.9,1,47,29,18,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=18,-108,0.6,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=40.4cm/OCC | near=23.9cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=18 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:42,573,B,LORA_RADIO,100,100,41,1,47.8,1,,17,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=41.0cm/OCC | near=47.8cm/OCC | thresholds=100.0/100.0 | localQ=17 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:42,573.5,A,LORA_RADIO,100,100,57.3,1,51.4,1,46,29,17,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=17,-103,-0.9,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=57.3cm/OCC | near=51.4cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=17 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:43,574,B,LORA_RADIO,100,100,74.8,1,27.9,1,,16,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=74.8cm/OCC | near=27.9cm/OCC | thresholds=100.0/100.0 | localQ=16 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:43,574.5,A,LORA_RADIO,100,100,64.7,1,999,0,45,29,16,39,25,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=16,-117,1.4,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=64.7cm/OCC | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=29 | remoteQ=16 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:44,575,B,LORA_RADIO,100,100,73.8,1,26.5,1,,16,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=73.8cm/OCC | near=26.5cm/OCC | thresholds=100.0/100.0 | localQ=16 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:44,575.5,A,LORA_RADIO,100,100,76,1,31.3,1,45,29,16,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=16,-97,2.6,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=76.0cm/OCC | near=31.3cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=16 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:45,576,B,LORA_RADIO,100,100,84,1,40.5,1,,15,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=84.0cm/OCC | near=40.5cm/OCC | thresholds=100.0/100.0 | localQ=15 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:45,576.5,A,LORA_RADIO,100,100,68.9,1,22.4,1,44,29,15,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=15,-93,-0.6,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=68.9cm/OCC | near=22.4cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=15 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:46,577,B,LORA_RADIO,100,100,77,1,43.5,1,,14,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=77.0cm/OCC | near=43.5cm/OCC | thresholds=100.0/100.0 | localQ=14 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:46,577.5,A,LORA_RADIO,100,100,58.5,1,47,1,43,29,14,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=14,-109,-0.6,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=58.5cm/OCC | near=47.0cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=14 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:47,578,B,LORA_RADIO,100,100,52.3,1,28.4,1,,13,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=52.3cm/OCC | near=28.4cm/OCC | thresholds=100.0/100.0 | localQ=13 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:47,578.5,A,LORA_RADIO,100,100,77.9,1,28.2,1,42,29,13,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=13,-95,3.8,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=77.9cm/OCC | near=28.2cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=13 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:48,579,B,LORA_RADIO,100,100,60.3,1,32.7,1,,12,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=60.3cm/OCC | near=32.7cm/OCC | thresholds=100.0/100.0 | localQ=12 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:48,579.5,A,LORA_RADIO,100,100,62.8,1,30.5,1,41,29,12,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=12,-97,-0.5,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=62.8cm/OCC | near=30.5cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=12 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:49,580,B,LORA_RADIO,100,100,78.7,1,20.3,1,,12,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=78.7cm/OCC | near=20.3cm/OCC | thresholds=100.0/100.0 | localQ=12 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:49,580.5,A,LORA_RADIO,100,100,51.8,1,40.2,1,41,29,12,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=12,-102,-4,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=51.8cm/OCC | near=40.2cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=12 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:50,581,B,LORA_RADIO,100,100,999,0,46.3,1,,12,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=999.0cm/FREE | near=46.3cm/OCC | thresholds=100.0/100.0 | localQ=12 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:50,581.5,A,LORA_RADIO,100,100,82.9,1,27.7,1,41,29,12,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=12,-89,-3.5,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=82.9cm/OCC | near=27.7cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=12 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:51,582,B,LORA_RADIO,100,100,49.7,1,33.4,1,,12,3,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,1,1,1,"queue 8 cars, peak congestion",true_positive,B STATUS | far=49.7cm/OCC | near=33.4cm/OCC | thresholds=100.0/100.0 | localQ=12 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19 18:11:51,582.5,A,LORA_RADIO,100,100,44.2,1,41.8,1,41,29,12,39,26,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,LORA,Q=29;RQ=12,-91,0.1,1,1,1,"A: 7 cars deep, long red wait",true_positive,A STATUS | far=44.2cm/OCC | near=41.8cm/OCC | thresholds=100.0/100.0 | localQ=29 | remoteQ=12 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
